schema_id,dataset,features,raw_features,nb_features,nb_raw_features,num_valid_tests,num_invalid_tests,size_valid_tests,size_invalid_tests,full_size,stripped_size
Github_easy---o17599.json,Github_easy,['$ref'],"['definitions', 'properties', 'required', 'type', 'type:boolean', 'type:object']",1,6,2,2,66,70,252,222
Github_easy---o17611.json,Github_easy,"['$ref', 'pattern']","['$schema', 'definitions', 'properties', 'required', 'type', 'type:object', 'type:string']",2,7,2,4,134,268,722,388
Github_easy---o17614.json,Github_easy,['$ref'],"['$schema', 'definitions', 'properties', 'required', 'type', 'type:number', 'type:object']",1,7,2,1,81,42,280,280
Github_easy---o17616.json,Github_easy,"['anyOf', 'enum']","['$schema', 'properties', 'required', 'type', 'type:number', 'type:object']",2,6,1,3,52,155,411,365
Github_easy---o17628.json,Github_easy,['items'],"['$schema', 'properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,8,1,2,69,145,239,239
Github_easy---o17635.json,Github_easy,['$ref'],"['$schema', 'definitions', 'properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",1,8,1,3,81,243,586,586
Github_easy---o17637.json,Github_easy,"['$ref', '@siblingKeys', 'additionalProperties', 'additionalProperties:object']","['$schema', 'definitions', 'properties', 'required', 'type', 'type:[]', 'type:number', 'type:object', 'type:string']",4,9,2,6,166,448,279,279
Github_easy---o17641.json,Github_easy,"['$ref', 'additionalProperties', 'additionalProperties:object']","['$schema', 'definitions', 'properties', 'required', 'type', 'type:[]', 'type:number', 'type:object', 'type:string']",3,9,2,7,226,826,509,439
Github_easy---o17661.json,Github_easy,"['$ref', '@siblingKeys', 'additionalProperties']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:object', 'type:string']",3,8,1,2,69,143,318,318
Github_easy---o17663.json,Github_easy,"['$ref', '@siblingKeys', 'additionalProperties']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:object']",3,7,1,1,20,31,469,469
Github_easy---o17665.json,Github_easy,"['$ref', '@siblingKeys', 'additionalProperties']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",3,9,1,1,62,73,486,486
Github_easy---o17668.json,Github_easy,['$ref'],"['$schema', 'definitions', 'properties', 'required', 'type', 'type:number', 'type:object']",1,7,1,3,45,145,467,467
Github_easy---o17678.json,Github_easy,"['$ref', '@siblingKeys', 'additionalProperties', 'anyOf', 'items']","['$schema', '_boolSchema', 'definitions', 'properties', 'required', 'type', 'type:[]', 'type:array', 'type:number', 'type:object', 'type:string']",5,11,1,5,71,481,355,355
Github_easy---o17683.json,Github_easy,"['$ref', 'allOf']","['$schema', 'definitions', 'properties', 'required', 'type', 'type:object']",2,6,0,0,0,0,318,318
Github_easy---o17687.json,Github_easy,"['$ref', 'anyOf', 'items']","['$schema', 'definitions', 'properties', 'required', 'type', 'type:[]', 'type:array', 'type:null', 'type:number', 'type:object', 'type:string']",3,11,2,6,224,674,660,660
Github_easy---o17692.json,Github_easy,"['$ref', 'enum']","['$schema', 'definitions', 'properties', 'required', 'type', 'type:object', 'type:string']",2,7,1,2,28,57,287,287
Github_easy---o17940.json,Github_easy,"['@minmaxInteger', 'enum', 'items', 'pattern']","['$schema', 'minimum', 'properties', 'required', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",4,9,2,6,386,1145,553,539
Github_easy---o17987.json,Github_easy,"['@minmaxInteger', 'additionalProperties', 'items']","['_boolSchema', 'minimum', 'properties', 'required', 'type', 'type:array', 'type:integer', 'type:object', 'type:string']",3,9,2,3,265,438,523,292
Github_easy---o18039.json,Github_easy,['$ref'],"['$schema', 'properties', 'required', 'type', 'type:boolean', 'type:number', 'type:object', 'type:string']",1,8,0,0,0,0,936,415
Github_easy---o1809.json,Github_easy,"['$ref', 'enum']","['$schema', 'definitions', 'id', 'properties', 'required', 'type', 'type:object', 'type:string']",2,8,0,0,0,0,948,671
Github_easy---o18670.json,Github_easy,"['enum', 'items']","['properties', 'required', 'type', 'type:array', 'type:boolean', 'type:object', 'type:string']",2,7,2,2,471,481,513,438
Github_easy---o19031.json,Github_easy,['additionalProperties'],"['_boolSchema', 'properties', 'required', 'type', 'type:object', 'type:string']",1,6,2,1,112,52,910,189
Github_easy---o19033.json,Github_easy,"['@minmaxLength', 'additionalProperties', 'enum']","['_boolSchema', 'minLength', 'properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",3,8,2,3,114,150,550,242
Github_easy---o19044.json,Github_easy,"['@minmaxLength', 'additionalProperties']","['_boolSchema', 'minLength', 'properties', 'required', 'type', 'type:object', 'type:string']",2,7,1,1,39,37,472,144
Github_easy---o19066.json,Github_easy,['items'],"['$schema', 'properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",1,8,2,2,703,593,397,397
Github_easy---o19071.json,Github_easy,"['enum', 'items']","['$schema', 'properties', 'required', 'type', 'type:array', 'type:integer', 'type:number', 'type:object', 'type:string']",2,9,2,2,311,514,366,366
Github_easy---o19356.json,Github_easy,"['@minmaxInteger', 'items']","['$schema', 'minimum', 'properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",2,9,1,4,173,228,257,257
Github_easy---o19357.json,Github_easy,"['@minmaxInteger', 'items']","['$schema', 'minimum', 'properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",2,9,2,4,160,295,232,232
Github_easy---o19359.json,Github_easy,"['@minmaxInteger', 'additionalProperties', 'items']","['$schema', '_boolSchema', 'minimum', 'properties', 'required', 'type', 'type:array', 'type:number', 'type:object', 'type:string']",3,10,2,6,131,408,254,254
Github_easy---o19980.json,Github_easy,['enum'],"['properties', 'type', 'type:boolean', 'type:object', 'type:string']",1,5,2,2,205,171,811,212
Github_easy---o20376.json,Github_easy,"['$ref', 'pattern']","['$schema', 'definitions', 'properties', 'required', 'type', 'type:object', 'type:string']",2,7,1,1,40,39,307,269
Github_easy---o20389.json,Github_easy,"['additionalProperties', 'additionalProperties:object']","['$schema', 'properties', 'type', 'type:integer', 'type:object', 'type:string']",2,6,2,5,384,907,617,274
Github_easy---o20457.json,Github_easy,"['@minmaxLength', 'additionalProperties']","['$schema', '_boolSchema', 'id', 'minLength', 'properties', 'required', 'type', 'type:object', 'type:string']",2,9,1,1,56,49,319,274
Github_easy---o20458.json,Github_easy,['additionalProperties'],"['$schema', '_boolSchema', 'id', 'properties', 'type', 'type:object', 'type:string']",1,7,1,3,41,191,251,223
Github_easy---o20459.json,Github_easy,"['@minmaxLength', 'additionalProperties']","['$schema', '_boolSchema', 'id', 'minLength', 'properties', 'required', 'type', 'type:object', 'type:string']",2,9,1,1,18,9,301,230
Github_easy---o20461.json,Github_easy,['additionalProperties'],"['$schema', '_boolSchema', 'id', 'properties', 'type', 'type:integer', 'type:object', 'type:string']",1,8,1,1,51,80,369,260
Github_easy---o20462.json,Github_easy,"['additionalProperties', 'enum']","['$schema', '_boolSchema', 'id', 'properties', 'type', 'type:object', 'type:string']",2,7,1,1,139,175,1108,366
Github_easy---o20465.json,Github_easy,['additionalProperties'],"['$schema', '_boolSchema', 'id', 'properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",1,9,1,2,366,823,517,500
Github_easy---o20466.json,Github_easy,"['@minmaxLength', 'additionalProperties']","['$schema', '_boolSchema', 'id', 'minLength', 'properties', 'required', 'type', 'type:object', 'type:string']",2,9,1,1,19,9,247,230
Github_easy---o20468.json,Github_easy,['additionalProperties'],"['$schema', '_boolSchema', 'id', 'properties', 'type', 'type:integer', 'type:object', 'type:string']",1,8,1,1,85,116,319,291
Github_easy---o20470.json,Github_easy,"['@minmaxLength', 'additionalProperties']","['$schema', '_boolSchema', 'id', 'minLength', 'properties', 'required', 'type', 'type:object', 'type:string']",2,9,1,1,154,40,329,299
Github_easy---o20471.json,Github_easy,['additionalProperties'],"['$schema', '_boolSchema', 'id', 'properties', 'type', 'type:integer', 'type:object', 'type:string']",1,8,2,1,237,140,307,276
Github_easy---o20473.json,Github_easy,"['additionalProperties', 'enum']","['$schema', '_boolSchema', 'id', 'properties', 'required', 'type', 'type:object', 'type:string']",2,8,2,3,533,956,1011,488
Github_easy---o20474.json,Github_easy,"['additionalProperties', 'enum']","['$schema', '_boolSchema', 'id', 'properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",2,9,1,3,376,1190,1032,410
Github_easy---o20478.json,Github_easy,"['@minmaxLength', 'additionalProperties', 'enum']","['$schema', '_boolSchema', 'id', 'minLength', 'properties', 'required', 'type', 'type:array', 'type:object', 'type:string']",3,10,1,2,230,219,454,436
Github_easy---o20479.json,Github_easy,"['additionalProperties', 'enum']","['$schema', '_boolSchema', 'id', 'properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",2,9,1,2,348,697,414,396
Github_easy---o20480.json,Github_easy,"['additionalProperties', 'enum']","['$schema', '_boolSchema', 'id', 'properties', 'required', 'type', 'type:object', 'type:string']",2,8,1,2,104,264,852,381
Github_easy---o20483.json,Github_easy,"['@minmaxLength', 'additionalProperties', 'enum']","['$schema', '_boolSchema', 'id', 'minLength', 'properties', 'required', 'type', 'type:object', 'type:string']",3,9,1,1,180,45,623,336
Github_easy---o20486.json,Github_easy,"['additionalProperties', 'enum']","['$schema', '_boolSchema', 'id', 'properties', 'required', 'type', 'type:object', 'type:string']",2,8,2,3,202,386,773,378
Github_easy---o20487.json,Github_easy,"['additionalProperties', 'enum']","['$schema', '_boolSchema', 'id', 'properties', 'required', 'type', 'type:object', 'type:string']",2,8,1,3,184,484,787,332
Github_easy---o20488.json,Github_easy,"['additionalProperties', 'enum']","['$schema', '_boolSchema', 'id', 'properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",2,9,2,3,735,982,930,443
Github_easy---o20489.json,Github_easy,"['additionalProperties', 'enum']","['$schema', '_boolSchema', 'id', 'properties', 'required', 'type', 'type:object', 'type:string']",2,8,1,1,180,217,666,318
Github_easy---o21040.json,Github_easy,"['@minmaxInteger', '@minmaxLength', '@minmaxProperties', 'additionalProperties']","['$schema', '_boolSchema', 'minLength', 'minProperties', 'minimum', 'properties', 'required', 'type', 'type:integer', 'type:object', 'type:string']",4,11,2,3,214,337,466,413
Github_easy---o21053.json,Github_easy,"['@minmaxLength', 'additionalProperties', 'pattern']","['$schema', '_boolSchema', 'maxLength', 'minLength', 'properties', 'required', 'type', 'type:object', 'type:string']",3,9,2,3,372,9732,394,348
Github_easy---o21082.json,Github_easy,"['format', 'format:date-time']","['properties', 'required', 'type', 'type:boolean', 'type:integer', 'type:object', 'type:string']",2,7,1,5,252,1234,549,412
Github_easy---o21083.json,Github_easy,"['format', 'format:date-time']","['properties', 'required', 'type', 'type:integer', 'type:object', 'type:string']",2,6,1,6,167,930,379,288
Github_easy---o21087.json,Github_easy,[],"['properties', 'required', 'type', 'type:boolean', 'type:integer', 'type:object', 'type:string']",0,7,1,2,205,388,377,348
Github_easy---o21089.json,Github_easy,"['@minmaxLength', 'format', 'format:date-time']","['maxLength', 'properties', 'required', 'type', 'type:boolean', 'type:integer', 'type:object', 'type:string']",3,8,2,3,562,7780,489,460
Github_easy---o21091.json,Github_easy,"['format', 'format:date-time']","['properties', 'required', 'type', 'type:boolean', 'type:integer', 'type:object', 'type:string']",2,7,2,5,334,831,369,341
Github_easy---o21096.json,Github_easy,[],"['properties', 'required', 'type', 'type:boolean', 'type:integer', 'type:object', 'type:string']",0,7,2,2,257,258,363,281
Github_easy---o21103.json,Github_easy,['additionalProperties'],"['$schema', '_boolSchema', 'properties', 'type', 'type:boolean', 'type:object']",1,6,2,1,248,125,591,288
Github_easy---o21114.json,Github_easy,"['@minmaxItems', 'additionalProperties', 'enum', 'items']","['$schema', '_boolSchema', 'maxItems', 'minItems', 'properties', 'required', 'type', 'type:array', 'type:boolean', 'type:object']",4,10,1,2,188,547,951,824
Github_easy---o21149.json,Github_easy,"['@minmaxLength', 'additionalProperties', 'enum', 'pattern']","['$schema', '_boolSchema', 'maxLength', 'minLength', 'properties', 'required', 'type', 'type:boolean', 'type:integer', 'type:object', 'type:string']",4,11,2,7,329,1111,744,661
Github_easy---o21205.json,Github_easy,"['$ref', '@minmaxItems', '@siblingKeys', 'additionalProperties', 'items', 'pattern']","['$schema', '_boolSchema', 'definitions', 'maxItems', 'properties', 'type', 'type:array', 'type:boolean', 'type:object', 'type:string']",6,10,2,6,411,1559,757,558
Github_easy---o21209.json,Github_easy,"['$ref', 'additionalProperties', 'items', 'pattern']","['$schema', '_boolSchema', 'definitions', 'properties', 'type', 'type:array', 'type:boolean', 'type:object', 'type:string']",4,9,2,3,317,410,563,495
Github_easy---o21393.json,Github_easy,['additionalProperties'],"['$schema', '_boolSchema', 'definitions', 'properties', 'type', 'type:boolean', 'type:object', 'type:string']",1,8,1,3,61,307,275,258
Github_easy---o21455.json,Github_easy,"['additionalProperties', 'pattern']","['_boolSchema', 'properties', 'required', 'type', 'type:object', 'type:string']",2,6,2,6,192,675,302,302
Github_easy---o21456.json,Github_easy,"['@minmaxLength', 'additionalProperties', 'pattern']","['_boolSchema', 'maxLength', 'minLength', 'properties', 'required', 'type', 'type:integer', 'type:object', 'type:string']",3,9,2,3,341,525,531,531
Github_easy---o21458.json,Github_easy,"['@minmaxLength', 'additionalProperties']","['_boolSchema', 'maxLength', 'minLength', 'properties', 'required', 'type', 'type:integer', 'type:object', 'type:string']",2,9,1,2,72,116,238,238
Github_easy---o21459.json,Github_easy,"['@minmaxLength', 'additionalProperties']","['_boolSchema', 'maxLength', 'minLength', 'properties', 'required', 'type', 'type:integer', 'type:object', 'type:string']",2,9,1,2,32,50,173,173
Github_easy---o21460.json,Github_easy,"['@minmaxLength', 'additionalProperties', 'pattern']","['_boolSchema', 'maxLength', 'minLength', 'properties', 'required', 'type', 'type:integer', 'type:object', 'type:string']",3,9,2,7,241,1094,288,288
Github_easy---o21464.json,Github_easy,"['@minmaxInteger', 'additionalProperties', 'enum']","['_boolSchema', 'minimum', 'properties', 'required', 'type', 'type:integer', 'type:object', 'type:string']",3,8,2,4,208,451,805,300
Github_easy---o21466.json,Github_easy,"['@minmaxInteger', 'additionalProperties', 'enum']","['_boolSchema', 'minimum', 'properties', 'required', 'type', 'type:integer', 'type:number', 'type:object', 'type:string']",3,9,2,5,277,690,1156,396
Github_easy---o21470.json,Github_easy,"['@minmaxInteger', 'additionalProperties', 'enum']","['_boolSchema', 'minimum', 'properties', 'required', 'type', 'type:number', 'type:object', 'type:string']",3,8,2,4,314,822,1027,417
Github_easy---o21471.json,Github_easy,"['@minmaxInteger', 'additionalProperties', 'enum']","['_boolSchema', 'minimum', 'properties', 'required', 'type', 'type:integer', 'type:object', 'type:string']",3,8,2,5,296,804,992,473
Github_easy---o21472.json,Github_easy,"['additionalProperties', 'enum']","['_boolSchema', 'properties', 'required', 'type', 'type:object', 'type:string']",2,6,2,3,166,310,597,215
